id,brand,title,sold_price,actual_price,url,img
74,Fossil,"Fossil Gen 5E Smartwatch with AMOLED Screen, Wear OS by Google, Built-in Speaker for Phone Calls, Google Assistant, SpO2, ...","₹14,795","₹18,495",https://www.amazon.in/Fossil-Smartwatch-stainless-Bluetooth-calling/dp/B08FWGZB8Q/ref=sr_1_703?qid=1679212364&s=apparel&sr=1-703,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81gU0NVV5WL._AC_UL320_.jpg
75,Amazon,Amazon Brand - Presto! Disinfectant Toilet Cleaner - 1 L (Pack of 4),₹339,₹740,https://www.amazon.in/Amazon-Brand-Presto-Cleaner-Citrus/dp/B07S2QXDTF/ref=sr_1_704?qid=1679212364&s=apparel&sr=1-704,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71OScamuodL._AC_UL320_.jpg
76,MARVIK,"MARVIK Trail Loop Band Compatible with Apple Watch Band Ultra 42mm 44mm 45mm 49mm, Nylon Weave Sport Loop Adjustable Strap...",₹584,₹999,https://www.amazon.in/MARVIK-Trail-Compatible-Adjustable-iWatch/dp/B0BR7V5Y9S/ref=sr_1_705?qid=1679212364&s=apparel&sr=1-705,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71iop5KNFEL._AC_UL320_.jpg
77,ASIAN,ASIAN Women's Trendy-21 Casual Sneaker Colour Changing Shoes with Extra Cushion Lightwight Lace-Up Shoes for Women's & Girl's,₹699,₹999,https://www.amazon.in/ASIAN-Trendy-21-Sneaker-Changing-Lightwight/dp/B0BJF9BT6T/ref=sr_1_706?qid=1679212364&s=apparel&sr=1-706,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61M45eURF2L._AC_UL320_.jpg
78,NEW,NEW GTA 5 (PC GAME) - (No Online Multiplayer/No ACTIVATION* Code) -EMAIL DELIVERY ‎IN 2 HRS,₹599,"₹1,999",https://www.amazon.in/NEW-GTA-GAME-Multiplayer-ACTIVATION/dp/B0BYDZ9P7Z/ref=sr_1_707?qid=1679212364&s=apparel&sr=1-707,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51yDSQKoBrL._AC_UL320_.jpg
79,Wesley,Wesley Unisex Milestone Casual Waterproof Laptop Office School College Business Travel Backpack 25 L (Dimensions: 12.5x18 ...,₹448,"₹1,199",https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07K8KLB3P/ref=sr_1_708?qid=1679212364&s=apparel&sr=1-708,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81cB0YABm3L._AC_UL320_.jpg
80,ANNI,ANNI DESIGNER Women's Cotton Blend Printed Straight Kurta with Pant (Pustak Blue),₹435,"₹2,599",https://www.amazon.in/ANNI-DESIGNER-Straight-Pustak-Blue_M_Blue_Medium/dp/B0BV6WSF33/ref=sr_1_709?qid=1679212364&s=apparel&sr=1-709,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61q-JREtrAL._AC_UL320_.jpg
81,Cetaphil,"Cetaphil Moisturizing Lotion for Normal to Combination, Sensitive Skin| 100 ml| Moisturizer with Niacinamide, Panthenol| N...",₹413,₹486,https://www.amazon.in/Cetaphil-Moisturizing-Lotion-100ml/dp/B01ER4HR4Q/ref=sr_1_710?qid=1679212364&s=apparel&sr=1-710,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61pipsj+PQL._AC_UL320_.jpg
82,Titan,Titan Karishma Revive Analog Silver Dial Women's Watch-NL2594BM01,"₹1,995","₹1,995",https://www.amazon.in/Titan-Karishma-Revive-Analog-Watch-2594BM01/dp/B079MD544V/ref=sr_1_711?qid=1679212364&s=apparel&sr=1-711,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/617cYEKOE9L._AC_UL320_.jpg
83,Multiplication,Multiplication chart Educational Wall Chart For Kids - Both Side Hard Laminated (Size 48 x 73 cm),₹145,₹185,https://www.amazon.in/Multiplication-chart-Dreamland-Publications/dp/8184511574/ref=sr_1_712?qid=1679212364&s=apparel&sr=1-712,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91ba5JpOm6L._AC_UL320_.jpg
84,Sukkhi,Sukkhi Exotic Kundan Gold Plated Wedding Jewellery Choker Necklace Set for Women (N73524),₹167,"₹2,845",https://www.amazon.in/Sukkhi-Wedding-Engagement-Jewellery-N73524/dp/B07P86R7LS/ref=sr_1_713?qid=1679212364&s=apparel&sr=1-713,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71z9eHAeARL._AC_UL320_.jpg
85,PRO,PRO Creme Luxe Smooth Leather Shoe Moisturizer Cream I 150 ML,₹325,₹325,https://www.amazon.in/PRO-CREME-LEATHER-MOISTURIZER-SMOOTH/dp/B08SMH2P8W/ref=sr_1_714?qid=1679212364&s=apparel&sr=1-714,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/618oEAzwRZL._AC_UL320_.jpg
86,G,G 1 Garbage Bags | Dustbin Bags | Trash Bags | Medium | 19x21 inches | Pack of 3 | Black | 30 Bags Per Pack,₹190,₹375,https://www.amazon.in/G-1-Disposable-Garbage-Inches-Black/dp/B077RH1ZVY/ref=sr_1_715?qid=1679212364&s=apparel&sr=1-715,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81Qym7jB84L._AC_UL320_.jpg
87,VLCC,VLCC Almond Honey Deep Nourishing Skin Brightening Body Lotion (700ml) (Each 350ml) Buy 1 Get 1 Free,₹235,₹350,https://www.amazon.in/VLCC-Almond-Nourishing-Brightening-Lotion/dp/B077JSDB6V/ref=sr_1_716?qid=1679212364&s=apparel&sr=1-716,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71JayCy31iL._AC_UL320_.jpg
88,SHOPPY,SHOPPY VILLA WITH SV LOGO Women Camisole (Comi-Secret_Multicolour_Free Size),₹279,₹499,https://www.amazon.in/SHOPPY-VILLA-Ladies-Secret-3_Black/dp/B079HR78GS/ref=sr_1_717?qid=1679212364&s=apparel&sr=1-717,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61+aEr8p4mL._AC_UL320_.jpg
89,TIMEX,TIMEX Analog Women's Watch (Dial Colored Strap),"₹2,149","₹3,695",https://www.amazon.in/Timex-Analog-White-Womens-Watch-TW000X219/dp/B07QNXCKP6/ref=sr_1_718?qid=1679212364&s=apparel&sr=1-718,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71WFlzi4ELL._AC_UL320_.jpg
90,ZAVERI,ZAVERI PEARLS Ethnic Kundan & Pearls Multi Layers Bridal Necklace Set For Women-ZPFK8689,₹348,"₹3,160",https://www.amazon.in/Zaveri-Pearls-Jewellery-Golden-ZPFK8689/dp/B07Q538CC5/ref=sr_1_719?qid=1679212364&s=apparel&sr=1-719,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71eaAiL-wjL._AC_UL320_.jpg
91,BATA,BATA womens Ortho Lds Slipper,₹323,₹599,https://www.amazon.in/BATA-Womens-Ortho-Slipper-6-5719573/dp/B09W5XJT55/ref=sr_1_720?qid=1679212364&s=apparel&sr=1-720,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/5126nBsWieL._AC_UL320_.jpg
92,Kuber,Kuber Industries Brocade Jewellery kit with 10 Pouch|Solid Print With Waterproof Outer Material|10 Pouches & Zipper Closur...,₹417,₹499,https://www.amazon.in/Kuber-Industries-Cotton-Jewellery-Pouch/dp/B01LWC5ZXC/ref=sr_1_913?qid=1679212367&s=apparel&sr=1-913,https://m.media-amazon.com/images/I/61aNgsqCIRL._AC_UL320_.jpg
93,Sonata,Sonata Analog Multicolor Small Dial Men's Watch -NM7987SL01W / NL7987SL01W,₹550,₹550,https://www.amazon.in/Sonata-Analog-Multicolor-Dial-Watch-NJ7987SL01W/dp/B00EY7Q1TO/ref=sr_1_914?qid=1679212367&s=apparel&sr=1-914,https://m.media-amazon.com/images/I/610fTIqLzmL._AC_UL320_.jpg
94,Red,Red Lemon Swisslook Polyester Bange Series 45L 15.6-inch Laptop Bags Backpack for Men and Women Waterproof USB Anti Theft ...,"₹2,849","₹2,849",https://www.amazon.in/Swisslook-Polyester-15-6-inch-Backpack-Waterproof/dp/B07XYTZP4Z/ref=sr_1_915?qid=1679212367&s=apparel&sr=1-915,https://m.media-amazon.com/images/I/918t7nycBdL._AC_UL320_.jpg
95,TCCO,TCCO ENTERPRISE Natural Sneaker & Shoe Cleaner Wipes - 1 Packs of 80 - Portable Sneakers Cleaner Shoe Wipes Quickly Remove...,₹397,₹999,https://www.amazon.in/TCCO-ENTERPRISE-Natural-Sneaker-Cleaner/dp/B0BMZCZTYK/ref=sr_1_916?qid=1679212367&s=apparel&sr=1-916,https://m.media-amazon.com/images/I/51C4A77KFbL._AC_UL320_.jpg
96,PIDILITE,"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas,...",₹186,₹225,https://www.amazon.in/Fevicryl-Acrylic-colors-Sunflower-Shades/dp/B00LXTFMRS/ref=sr_1_917?qid=1679212367&s=apparel&sr=1-917,https://m.media-amazon.com/images/I/71PwFQgur4L._AC_UL320_.jpg
97,LAKMÉ,"LAKMÉ Absolute Shine Liquid Eye Liner Glossy Finish, Black, 4.5ml",₹343,₹450,https://www.amazon.in/Lakme-Absolute-Shine-Liquid-Liner/dp/B008KH2VU2/ref=sr_1_918?qid=1679212367&s=apparel&sr=1-918,https://m.media-amazon.com/images/I/41TChhcWFoL._AC_UL320_.jpg
98,Extra,Extra Issue Pratiyogita Darpan Exam. Oriented Series - 4 General Studies Indian Polity & Governance,₹205,₹205,https://www.amazon.in/Pratiyogita-Darpan-Indian-Polity-Governance/dp/B00HK4YLZE/ref=sr_1_919?qid=1679212367&s=apparel&sr=1-919,https://m.media-amazon.com/images/I/91DzwnjkZAL._AC_UL320_.jpg
99,Jewels,Jewels Galaxy Jewellery For Women Stackable Rings Set,₹261,"₹1,999",https://www.amazon.in/Jewels-Galaxy-Jewellery-Contemporary-JG-PC-RNGH-2725/dp/B0BLSXCBL8/ref=sr_1_920?qid=1679212367&s=apparel&sr=1-920,https://m.media-amazon.com/images/I/61SglF6LuLL._AC_UL320_.jpg
100,Fastrack,Fastrack Reflex Hello Smart Watch with BT Calling|Bright HD Display|AI Voice Assistant|50+ Sports Modes|100+ Watchfaces|BP...,"₹3,995","₹5,995",https://www.amazon.in/Fastrack-Calling-Display-Watchfaces-Watchface/dp/B0BBQGVNNZ/ref=sr_1_921?qid=1679212367&s=apparel&sr=1-921,https://m.media-amazon.com/images/I/61AigzIaAwL._AC_UL320_.jpg
101,ESnipe,"ESnipe Mart Worldwide Travel Adapter with Build in Charger Dual USB Ports with 125V 6A,250V Electrical Protected Plug (White)",₹425,₹999,https://www.amazon.in/ESnipe-Mart-Worldwide-Protected-Electrical/dp/B07WKBD37W/ref=sr_1_922?qid=1679212367&s=apparel&sr=1-922,https://m.media-amazon.com/images/I/61LeoH8wftL._AC_UL320_.jpg
102,ZooY,"ZooY Smarty 2 in 1 Soap Dispenser for Dishwasher Liquid Holder , Liquid Dispenser Through Pump ( Multi-Color , 400 ML) wit...",₹149,₹149,https://www.amazon.in/Smarty-Dispenser-Dishwasher-Through-Multi-Color/dp/B08T95XBPF/ref=sr_1_923?qid=1679212367&s=apparel&sr=1-923,https://m.media-amazon.com/images/I/61NXy28s-cL._AC_UL320_.jpg
103,Red,Red Tape Men's Walking Shoes,"₹1,699","₹6,799",https://www.amazon.in/Red-Tape-Mens-Walking-Shoes-8/dp/B0BKZFC2H4/ref=sr_1_924?qid=1679212367&s=apparel&sr=1-924,https://m.media-amazon.com/images/I/615LosPUEOL._AC_UL320_.jpg
104,Adidas,Adidas Multicolour Cotton Ankle Length Socks for Men - Pack of 3,₹299,₹479,https://www.amazon.in/Adidas-Multicolour-Cotton-Ankle-Length/dp/B01N1UDJQ6/ref=sr_1_925?qid=1679212367&s=apparel&sr=1-925,https://m.media-amazon.com/images/I/21eR7o2R59L._AC_UL320_.jpg
105,Planet,Planet Superheroes Gaming Regular T-Shirt - Symbols in a Circle,₹799,₹799,https://www.amazon.in/Planet-Superheroes-Gaming-Regular-T-Shirt/dp/B0BFFQSWJ3/ref=sr_1_926?qid=1679212367&s=apparel&sr=1-926,https://m.media-amazon.com/images/I/511kNhSFIWL._AC_UL320_.jpg
106,YouBella,YouBella Jewellery Earrings Gold Plated Combo of 24 Stud Tops Earings for Girls and Women,₹247,₹999,https://www.amazon.in/YouBella-Jewellery-Earrings-Plated-Earings/dp/B08KLNWGJL/ref=sr_1_927?qid=1679212367&s=apparel&sr=1-927,https://m.media-amazon.com/images/I/61pBnHmDIIL._AC_UL320_.jpg
107,Garnier,"Garnier Men, Face Wash, Brightening & Anti-Pollution, TurboBright Double Action, 150 g",₹259,₹325,https://www.amazon.in/Garnier-Bright-Double-Charcoal-Facewash/dp/B08PQLBM2M/ref=sr_1_928?qid=1679212367&s=apparel&sr=1-928,https://m.media-amazon.com/images/I/51YOFiC3zvL._AC_UL320_.jpg
108,TIMEX,TIMEX Analog Gold Dial Women's Watch-TW000Q810,"₹2,249","₹4,395",https://www.amazon.in/Timex-Analog-Gold-Womens-Watch-TW000Q810/dp/B014HDPQ8G/ref=sr_1_929?qid=1679212367&s=apparel&sr=1-929,https://m.media-amazon.com/images/I/71Gj-PAtAmL._AC_UL320_.jpg
109,Safari,"Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags| Weight Polyester Bagpack for Men and Women, Spacious Sho...",₹799,"₹2,599",https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B29F66W/ref=sr_1_930?qid=1679212367&s=apparel&sr=1-930,https://m.media-amazon.com/images/I/51LoviZ7+aL._AC_UL320_.jpg
110,Cherry,Cherry Blossom Wax Polish Black 40 gm & Shoe Shiner Sponge Handy Shine Black,₹148,₹160,https://www.amazon.in/Cherry-Blossom-Polish-Shiner-Sponge/dp/B0BVVLVC3L/ref=sr_1_932?qid=1679212367&s=apparel&sr=1-932,https://m.media-amazon.com/images/I/61xf9Lm7BnL._AC_UL320_.jpg
111,Comprehension,Comprehension Skills: Short Passages for Close Reading: Grade 6,₹777,₹777,https://www.amazon.in/Comprehension-Skills-Passages-Reading-Professional/dp/0545460573/ref=sr_1_933?qid=1679212367&s=apparel&sr=1-933,https://m.media-amazon.com/images/I/71-YlN1S+VL._AC_UL320_.jpg
112,Pidilite,"Pidilite WD-40, Multipurpose Car care Spray, 420ml Rust Remover, Lubricant, Stain Remover, Powerful Chimney Cleaner, Degre...",₹290,₹418,https://www.amazon.in/Pidilite-Multiple-Maintenance-Spray-420/dp/B07FCHCQCW/ref=sr_1_934?qid=1679212367&s=apparel&sr=1-934,https://m.media-amazon.com/images/I/51iXu11jMdL._AC_UL320_.jpg
113,ZAVERI,ZAVERI PEARLS Pink & Green Beads Cluster Drops Kundan Choker Necklace Earring & Ring Set For Women-ZPFK13800,₹539,"₹2,995",https://www.amazon.in/ZAVERI-PEARLS-Cluster-Necklace-Women-ZPFK13800/dp/B0B2LX5NJT/ref=sr_1_935?qid=1679212367&s=apparel&sr=1-935,https://m.media-amazon.com/images/I/71K4r1Yd27L._AC_UL320_.jpg
114,Lionmati,Lionmati Watch for Boys and Girl Spider Men Kids Light Glowing Watch with Music Tune and Face Cover Multicolor Led Digital...,₹399,₹999,https://www.amazon.in/Lionmati-Spider-Glowing-Multicolor-Digital/dp/B09J8XCYLQ/ref=sr_1_936?qid=1679212367&s=apparel&sr=1-936,https://m.media-amazon.com/images/I/61GfZgleR0S._AC_UL320_.jpg
115,Hush,Hush Puppies Men Aaron Derby Formal Shoes,"₹3,000","₹3,299",https://www.amazon.in/Hush-Puppies-Formal-Shoes-9-8246872090_8246872/dp/B07BTG8XDZ/ref=sr_1_937?qid=1679212367&s=apparel&sr=1-937,https://m.media-amazon.com/images/I/81xG3fjG5EL._AC_UL320_.jpg
116,Lakmã,"Lakmã Eyeconic Insta Cool Kajal, Black, Cooling Kohl Liner With Cucumber, Twist Up Pencil - Waterproof, Smudge Proof & Lo...",₹166,₹230,https://www.amazon.in/Lakme-Eyeconic-Insta-Kajal-Black/dp/B08Z47JR2G/ref=sr_1_938?qid=1679212367&s=apparel&sr=1-938,https://m.media-amazon.com/images/I/51FF5ZTyoyL._AC_UL320_.jpg
117,TUORE,"TUORE AI Voice Input Mouse, RGB Backlit Inbuilt Mic Speaker Ergonomic Design Wired Mouse Widely Compatible for Office (Mut...","₹2,306","₹4,878",https://www.amazon.in/TUORE-Backlit-Inbuilt-Ergonomic-Compatible/dp/B0BF55DGMF/ref=sr_1_939?qid=1679212367&s=apparel&sr=1-939,https://m.media-amazon.com/images/I/617+j6OGf-L._AC_UL320_.jpg
118,Yellow Chimes,Yellow Chimes Leather Bracelet for Men Magnetic-Clasp Genuine Leather Braided Multi-Layer Wrap Black Bracelet For Men and ...,₹299,"₹1,299",https://www.amazon.in/Yellow-Chimes-Magnetic-Bracelet-YCSSBR-062BRD-BK/dp/B07GPV7RLV/ref=sr_1_940?qid=1679212367&s=apparel&sr=1-940,https://m.media-amazon.com/images/I/71FNN+CqlRL._AC_UL320_.jpg
119,Urban,"Urban Yog Acne Pimple Patch - Invisible Facial Stickers Cover With 100% Hydrocolloid, Pimple Patches For Face (72 Dots) - ...",₹299,₹349,https://www.amazon.in/Urban-yog-Acne-Pimple-Patch/dp/B084BYLK63/ref=sr_1_941?qid=1679212367&s=apparel&sr=1-941,https://m.media-amazon.com/images/I/51PSiOmV6-L._AC_UL320_.jpg
120,Beardo,"Beardo De-Tan Body Wash for Men, 200ml | Tan Removal| Caffeine Body Wash | With Coffee & Aloe Extracts | For Body & Face |...",₹198,₹250,https://www.amazon.in/Beardo-Tan-Bodywash-Men-200/dp/B07XVQ1Q75/ref=sr_1_942?qid=1679212367&s=apparel&sr=1-942,https://m.media-amazon.com/images/I/51fJsKTuDRL._AC_UL320_.jpg
121,Shocknshop,Shocknshop Simple Sport Digital Men’s Military Watches Electronic LED Time Black Wrist Watch,₹449,"₹1,599",https://www.amazon.in/Shocknshop-Digital-Military-Watches-Electronic/dp/B0BG4ZH7GS/ref=sr_1_943?qid=1679212367&s=apparel&sr=1-943,https://m.media-amazon.com/images/I/51YUx21zezL._AC_UL320_.jpg
122,FLITE,FLITE Men's Flip Flop,₹295,₹349,https://www.amazon.in/FLITE-Olive-Yellow-Sandals-8-FL0281G/dp/B07DRRSBPT/ref=sr_1_944?qid=1679212367&s=apparel&sr=1-944,https://m.media-amazon.com/images/I/51Xnh85DBdL._AC_UL320_.jpg
123,Brinton,Brinton Healthcare Uvdoux Face & Body Sunscreen Gel With Spf 50 Pa+++ In Matte Finish And Oil Free Formula| Water Resistan...,₹594,₹699,https://www.amazon.in/Brinton-Healthcare-Uvdoux-Face-Body-Sunscreen/dp/B01FS8F19S/ref=sr_1_945?qid=1679212367&s=apparel&sr=1-945,https://m.media-amazon.com/images/I/61QxNdCKF-S._AC_UL320_.jpg
124,IndiWeaves�,IndiWeaves� Girls Crepe Digital Printed Stylish Casual Skirts (Single),₹275,₹329,https://www.amazon.in/IndiWeaves%EF%BF%BD-Digital-Printed-Stylish-Apparel/dp/B0B6SN6QL1/ref=sr_1_946?qid=1679212367&s=apparel&sr=1-946,https://m.media-amazon.com/images/I/71HgD4rps2L._AC_UL320_.jpg
125,Shining,Shining Diva Fashion Latest Choker Design Antique Kundan Traditional Necklace Jewellery Set for Women,₹258,"₹1,999",https://www.amazon.in/Shining-Diva-Fashion-Traditional-11279s/dp/B08L13PPNS/ref=sr_1_947?qid=1679212367&s=apparel&sr=1-947,https://m.media-amazon.com/images/I/81vLw-6u5NL._AC_UL320_.jpg
126,Gopalvilla,Gopalvilla Women's Spandex & Nylon Waist Shapwear(SFH007_FIT to : 30 to 36),₹259,₹799,https://www.amazon.in/Gopalvilla-Womens-Control-Blended-Shapewear/dp/B08DTD94NS/ref=sr_1_948?qid=1679212367&s=apparel&sr=1-948,https://m.media-amazon.com/images/I/51JnxNVzdaL._AC_UL320_.jpg
127,Storite,"Storite 6 Slots RFID Blocking Metal Credit Card Holder Wallet for Men & Women(Shiny Black,9.5 x 6.5 x 1.3 cm)",₹379,"₹1,799",https://www.amazon.in/RiaTech%C2%AE-Stainless-Blocking-Credit-Card/dp/B075F45CGB/ref=sr_1_949?qid=1679212367&s=apparel&sr=1-949,https://m.media-amazon.com/images/I/71eFbyvXqBL._AC_UL320_.jpg
128,Nivea,"Nivea Men Body Wash, Active Clean With Active Charcoal, Shower Gel For Body, Face & Hair, 250 ml",₹179,₹199,https://www.amazon.in/Nivea-Active-Clean-Shower-250ml/dp/B00XRJBOBA/ref=sr_1_950?qid=1679212367&s=apparel&sr=1-950,https://m.media-amazon.com/images/I/61IjBljRV1L._AC_UL320_.jpg
129,Sonata,Sonata Analog White Dial Women's Watch NM8976YL02W / NL8976YL02W,₹649,₹649,https://www.amazon.in/Sonata-Analog-White-Womens-Watch-NJ8976YL02W/dp/B00K2Q37JS/ref=sr_1_951?qid=1679212367&s=apparel&sr=1-951,https://m.media-amazon.com/images/I/51UVbD7p7zL._AC_UL320_.jpg
130,crocs,crocs Unisex-Adult Classic Slipper,₹897,"₹1,995",https://www.amazon.in/Crocs-Unisex-Adult-Classic-207713-410/dp/B096KCYZ3P/ref=sr_1_952?qid=1679212367&s=apparel&sr=1-952,https://m.media-amazon.com/images/I/71hEjfpNgJL._AC_UL320_.jpg
131,Bombay,"Bombay Shaving Company Charcoal Face Wash, Fights Pollution and Acne, Oil Control For Men & Women - 100g",₹149,₹249,https://www.amazon.in/Bombay-Shaving-Company-Charcoal-Black/dp/B07NP1J4KL/ref=sr_1_953?qid=1679212367&s=apparel&sr=1-953,https://m.media-amazon.com/images/I/71ZmA4P+daL._AC_UL320_.jpg
132,PS,PS Fashionss Boys & Girls Regular Track Pants (PS0019),₹499,₹999,https://www.amazon.in/PS-Fashionss-Regular-PS0019-Melange/dp/B0BBNG189Q/ref=sr_1_954?qid=1679212367&s=apparel&sr=1-954,https://m.media-amazon.com/images/I/810ut7dSgcL._AC_UL320_.jpg
133,Voylla,Voylla Brass Silver Oxidised Mandala Design Lightly Embellished Drop Earrings for Women and Girls,₹171,₹499,https://www.amazon.in/Voylla-Dangler-Earrings-Multi-colour-8907617912363/dp/B07MCPLYMX/ref=sr_1_955?qid=1679212367&s=apparel&sr=1-955,https://m.media-amazon.com/images/I/610UFcNlZQS._AC_UL320_.jpg
134,Bigen,Bigen Mens Beard Colour Natural Black B101,₹405,₹450,https://www.amazon.in/Bigen-Beard-Color-Natural-B101/dp/B00EIMAA3S/ref=sr_1_956?qid=1679212367&s=apparel&sr=1-956,https://m.media-amazon.com/images/I/51JUUPsDJ+L._AC_UL320_.jpg
135,M,M MEDLER Epoch Nylon 55 litres Waterproof Strolley Duffle Bag- 2 Wheels - Luggage Bag - (Navy Blue),₹569,"₹2,999",https://www.amazon.in/MEDLER-Nylon-Expandable-Duffel-Trolley/dp/B07MWD4D4W/ref=sr_1_957?qid=1679212367&s=apparel&sr=1-957,https://m.media-amazon.com/images/I/71tzEgzCFcL._AC_UL320_.jpg
136,NIBOSI,NIBOSI Women Watches Analog Rose Gold Square Dial Women's Watch for Girls&Miss&Ladies Diamond Studded with Stylish Watches...,"₹1,999","₹3,000",https://www.amazon.in/NIBOSI-Watches-Diamond-Studded-Waterproof/dp/B0B2P7TTKB/ref=sr_1_958?qid=1679212367&s=apparel&sr=1-958,https://m.media-amazon.com/images/I/61xuL9-N-nL._AC_UL320_.jpg
137,ASIAN,ASIAN Eco-Friendly Jute Hand Bag-Reusable Tiffin Shopping Grocery Multipurpose Hand Bag with Zip & Handle for Men and Women,₹165,₹499,https://www.amazon.in/Eco-Friendly-Bag-Reusable-Shopping-Grocery-Multipurpose/dp/B09V5PVDTC/ref=sr_1_959?qid=1679212367&s=apparel&sr=1-959,https://m.media-amazon.com/images/I/71Lad7tHHYL._AC_UL320_.jpg
138,Illustrated,Illustrated Astanga Hrdaya Text with English Translation and Appendices,₹568,₹675,https://www.amazon.in/Illustrated-Astanga-English-Translation-Appendices/dp/9382443851/ref=sr_1_960?qid=1679212367&s=apparel&sr=1-960,https://m.media-amazon.com/images/I/71UMVoKROdL._AC_UL320_.jpg
139,Bangalore,Bangalore Refinery 24k (999.9) 10 gm Yellow Gold Bar,"₹64,644","₹72,800",https://www.amazon.in/Bangalore-Refinery-999-9-Yellow-Gold/dp/B01HVB3PUC/ref=sr_1_1057?qid=1679212369&s=apparel&sr=1-1057,https://m.media-amazon.com/images/I/61klNXLzIRL._AC_UL320_.jpg
140,SAHITYA,SAHITYA SAROWAR Bhartiya Evm Paschatya Kavyashastra,₹208,₹300,https://www.amazon.in/BHARTIYA-PASCHATYA-KAVYASHASTRA-Ganga-Premi/dp/819377387X/ref=sr_1_1058?qid=1679212369&s=apparel&sr=1-1058,https://m.media-amazon.com/images/I/61pTNBmOadL._AC_UL320_.jpg
141,Vibez,Vibez by Lifelong Ornate Smartwatch For Women with HD Display|Body Temprature |24x7 Heart Rate & SpO2 Tracking|8 Sports Mo...,"₹2,499","₹11,999",https://www.amazon.in/Vibez-Smartwatch-Temprature-VBSWW450-Manufacturer/dp/B09ZXYV3Y2/ref=sr_1_1059?qid=1679212369&s=apparel&sr=1-1059,https://m.media-amazon.com/images/I/814UeQweLML._AC_UL320_.jpg
