id,brand,title,sold_price,actual_price,url,img
16857188,luyk,luyk Girls White & Blue  Floral Print A-Line Mini Skirt,1299,1299,https://www.myntra.com/16857188,http://assets.myntassets.com/assets/images/16857188/2022/2/1/9043922c-01b2-4669-a6a5-41bb5ae2be8b1643708999651-luyk-Girls-Skirts-2051643708999153-1.jpg
18810520,BoStreet,BoStreet Women Yellow & White Printed Peplum Above Knee-Length Skirt,1999,1999,https://www.myntra.com/18810520,http://assets.myntassets.com/assets/images/18810520/2022/6/21/b5f67729-b008-4535-8e53-13951f883f791655829083980BoStreetWomenYellowWhitePrintedPeplumAboveKnee-LengthSkirt1.jpg
19120276,MANGO,MANGO Women White Solid Denim Skirt,2690,2690,https://www.myntra.com/19120276,http://assets.myntassets.com/assets/images/19120276/2022/7/26/df4c36fc-f77d-4cf5-b88a-ad9892fd1d8e1658832623878SweatersMANGOWomenTopsMANGOWomenTopsMANGOWomenDressesMANGOWo1.jpg
18812416,Antheaa,Antheaa Women Black & White Striped Frilled Wrap Skirt,1659,1659,https://www.myntra.com/18812416,http://assets.myntassets.com/assets/images/18812416/2022/7/7/cfb6dc81-3468-4003-a3c1-6559469f2eff1657186312380-Antheaa-Women-Skirts-3371657186311845-1.jpg
16542542,U&F,U&F Women Gorgeous Green Solid Tiered Skirt,1999,1999,https://www.myntra.com/16542542,http://assets.myntassets.com/assets/images/16542542/2022/2/14/0b457a66-8122-4b8c-8ef7-a32057043fdc1644838560460UFWomenGorgeousGreenSolidTieredSkirt1.jpg
15160688,HERE&NOW,HERE&NOW Women Green & Red Ethnic Motifs Printed Pure Cotton Straight Palazzos,1099,1099,https://www.myntra.com/15160688,http://assets.myntassets.com/assets/images/15160688/2021/8/27/a135e6c4-ead8-46ee-9333-f324b4271a241630057916454-HERENOW-Women-Palazzos-2841630057915841-1.jpg
17168182,WISHFUL,WISHFUL Women Red Solid Straight Fit Palazzos,1299,1299,https://www.myntra.com/17168182,http://assets.myntassets.com/assets/images/17168182/2022/2/16/b5ca6676-3aa6-4b0d-a371-181efb0891681644995265557WISHFULWomenRedTrousers1.jpg
13676084,Vishudh,Vishudh Women Mustard Yellow Solid Hem Design Straight Palazzos,999,999,https://www.myntra.com/13676084,http://assets.myntassets.com/assets/images/productimage/2021/2/15/d92ea56a-9eb4-4c9c-a546-655667c041d11613365179656-1.jpg
12832182,TAG 7,TAG 7 Women Pack Of 2 Flared Palazzos,2899,2899,https://www.myntra.com/12832182,http://assets.myntassets.com/assets/images/productimage/2020/10/25/cbc88dcf-a485-4f12-82cc-f1a455f2f9791603578238616-1.jpg
17276262,Cutiekins,Cutiekins Girls Grey & White Floral Printed Flared Skirt,1099,1099,https://www.myntra.com/17276262,http://assets.myntassets.com/assets/images/17276262/2022/2/24/7bec302e-af52-4bc7-9da7-576242a2c19a1645706541826CutiekinsPleatedFloralPrintedSkirt-GreyWhite1.jpg
6629440,Rigo,Rigo Black Solid Knee-Length Pencil Skirt,999,999,https://www.myntra.com/6629440,http://assets.myntassets.com/assets/images/6629440/2018/6/5/c0ce5887-a7c5-4ec7-8464-07c617e4d87e1528188426433-RIGO-Solid-Black-Bodycon-Skirt-6471528188424637-1.jpg
17944738,Uptownie Lite,Uptownie Lite Grey Solid Pleated Form Skirt,1999,1999,https://www.myntra.com/17944738,http://assets.myntassets.com/assets/images/17944738/2022/5/9/b4f393de-efc4-4263-ae1c-3f0bcbb29e4f1652074823568-Uptownie-Lite-Womens-Satin-Solid-Pleated-Skirt-GreyXS-284165-1.jpg
18486638,StyleStone,StyleStone Girls Blue Denim Mini Straight Skirt With Front Buttons,1399,1399,https://www.myntra.com/18486638,http://assets.myntassets.com/assets/images/18486638/2022/5/29/902e304c-a8a3-4db7-a878-084887347b9a1653827211185StyleStoneGirlsDenimSkirtwithfrontButtons1.jpg
10698576,anayna,anayna Cream-Coloured & Red Printed Flared Maxi Skirt,1699,1699,https://www.myntra.com/10698576,http://assets.myntassets.com/assets/images/10698576/2019/10/4/740c0c61-3e56-4e96-98cd-7b7b2a9ef9c21570173453935-Anayna-Womens-Printed--A-Line-Skirt-3981570173452305-1.jpg
17821270,Shae by SASSAFRAS,Shae by SASSAFRAS Women Beige & Pink Floral Print Flared Maxi Skirt,2999,2999,https://www.myntra.com/17821270,http://assets.myntassets.com/assets/images/17821270/2022/4/20/780b70c2-81b5-4e30-bd27-57bc98ea49f91650453794792-Shae-by-SASSAFRAS-Women-Skirts-9471650453794273-1.jpg
18311500,Libas,Libas Women Maroon Embroidered Pure Cotton Ethnic Palazzos,1799,1799,https://www.myntra.com/18311500,http://assets.myntassets.com/assets/images/18311500/2022/5/24/b2fd457f-615c-4ab6-9daa-67bb82e86be41653388364535-Libas-Women-Palazzos-8121653388363813-1.jpg
